protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
tcp 10.0.3.15 106.39.171.84 53396 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 53396 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 49802 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 52047 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 49802 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 52047 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 56603 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 56603 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 36536 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 20846
tcp 106.39.171.84 10.0.3.15 443 36536 40 40 40 307 40 1460 248208 58 58 58 325 58 1478 248208 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 48623 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 48623 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 58248 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 58248 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 58747 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 46240 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 58747 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 46240 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 47295 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 106.39.169.66 10.0.3.15 80 47295 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 43303 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 43303 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 43422 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 43422 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 44990 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 44990 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.10 57476 53 61 61 61 61 61 61 0 79 61 79 79 79 79 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 58.83.230.158 51988 443 40 40 40 121 40 429 21285 58 58 58 139 58 447 21285 5 5 5 5 5 5 0 14 11 6 5 4 1 1 0 28400 0 2 17531
udp 10.0.3.15 202.113.16.10 24410 53 61 61 61 61 61 61 0 79 61 79 79 79 79 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.10 10.0.3.15 53 57476 281 281 281 281 281 281 0 299 281 299 299 299 299 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 150.138.120.1 56053 80 40 40 40 60 40 276 3927 58 58 58 78 58 294 3927 5 5 5 5 5 5 0 13 12 11 2 1 1 0 0 34080 14600 0 22594
tcp 58.83.230.158 10.0.3.15 443 51988 40 40 52 294 40 1460 219152 58 58 70 312 58 1478 219152 5 5 5 5 5 5 0 16 16 5 8 6 1 1 0 65535 0 1 61439
udp 202.113.16.10 10.0.3.15 53 24410 281 281 281 281 281 281 0 299 281 299 299 299 299 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 150.138.120.1 50931 80 40 40 40 53 40 276 2771 58 40 58 71 58 294 2771 5 5 5 5 5 5 0 19 18 17 2 1 1 0 0 39760 14600 0 25922
tcp 150.138.120.1 10.0.3.15 80 56053 40 60 934 784 60 1460 465459 58 78 952 802 78 1478 465459 5 5 5 5 5 5 0 12 12 1 9 3 1 1 0 65535 65535 0 65535
tcp 150.138.120.1 10.0.3.15 80 50931 40 60 608 741 60 1460 471623 58 78 626 759 78 1478 471623 5 5 5 5 5 5 0 18 18 1 15 7 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 52043 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 39201 80 40 40 40 300 378 1500 253440 58 40 58 318 396 1518 253440 5 5 5 5 5 5 0 7 6 3 3 1 1 1 0 15544 14600 0 15005
tcp 106.39.169.66 10.0.3.15 80 39201 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 2 1 1 1 2 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 52043 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 49865 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 106.39.169.66 10.0.3.15 80 49865 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 42759 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 42759 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 36704 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 36704 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 50159 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 50159 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 58.83.230.158 37632 443 40 40 50 125 40 413 20245 58 58 68 143 58 431 20245 5 5 5 5 5 5 0 10 7 2 5 4 1 1 0 16616 0 2 12366
udp 10.0.3.15 202.113.16.10 1194 53 58 58 58 58 58 58 0 76 58 76 76 76 76 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.10 10.0.3.15 53 1194 258 258 258 258 258 258 0 276 258 276 276 276 276 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 106.39.169.231 45387 80 40 50 60 477 50 1500 334943 58 68 78 495 68 1518 334943 5 5 5 5 5 5 0 5 4 1 3 1 1 1 0 14600 14600 0 14600
tcp 58.83.230.158 10.0.3.15 443 37632 40 40 40 85 77 349 8692 58 40 58 103 95 367 8692 5 5 5 5 5 5 0 11 11 5 3 3 1 1 0 65535 0 1 59577
tcp 106.39.169.231 10.0.3.15 80 45387 40 40 40 41 40 44 3 58 58 58 59 58 62 3 5 5 5 5 5 5 0 5 5 3 0 0 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.231 38502 80 40 50 60 477 50 1500 334943 58 68 78 495 68 1518 334943 5 5 5 5 5 5 0 5 4 1 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.231 10.0.3.15 80 38502 40 40 40 41 40 44 3 58 58 58 59 58 62 3 5 5 5 5 5 5 0 5 5 3 0 0 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 38340 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 38340 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 60387 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 60387 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 60415 443 40 40 48 212 40 1500 160568 58 58 66 230 58 1518 160568 5 5 5 5 5 5 0 12 11 5 6 4 1 1 0 25560 14600 0 20690
tcp 106.39.171.84 10.0.3.15 443 60415 40 40 42 351 40 1460 273831 58 58 60 369 58 1478 273831 5 5 5 5 5 5 0 12 12 5 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 37191 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 37191 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.231 49520 443 40 40 154 333 40 1500 187915 58 58 172 351 58 1518 187915 5 5 5 5 5 5 0 10 9 4 6 4 1 0 0 25560 14600 0 20284
tcp 106.39.169.231 10.0.3.15 443 49520 40 40 40 380 671 1460 293587 58 40 58 398 689 1478 293587 5 5 5 5 5 5 0 11 11 5 4 2 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.231 46578 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.231 10.0.3.15 443 46578 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 52321 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 20846
tcp 106.39.171.84 10.0.3.15 443 52321 40 40 40 307 40 1460 248208 58 58 58 325 58 1478 248208 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 56763 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 56763 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.231 56141 443 40 40 60 299 366 1500 173717 58 40 78 317 384 1518 173717 5 5 5 5 5 5 0 11 10 5 6 4 1 0 0 25560 14600 0 20247
tcp 106.39.169.231 10.0.3.15 443 56141 40 40 42 352 40 1460 274016 58 58 60 370 58 1478 274016 5 5 5 5 5 5 0 12 12 5 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.231 59977 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.171.84 58334 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 20846
tcp 106.39.169.231 10.0.3.15 443 59977 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.171.84 10.0.3.15 443 58334 40 40 40 307 40 1460 248208 58 58 58 325 58 1478 248208 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 42351 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 42351 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 48812 443 40 40 48 212 40 1500 160568 58 58 66 230 58 1518 160568 5 5 5 5 5 5 0 12 11 5 6 4 1 1 0 25560 14600 0 20453
tcp 106.39.171.84 10.0.3.15 443 48812 40 40 42 351 40 1460 275721 58 58 60 369 58 1478 275721 5 5 5 5 5 5 0 12 12 5 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 48838 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 48838 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 54816 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 54816 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 60046 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 60046 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 1 1 1 1 2 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 55826 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 20846
tcp 106.39.171.84 10.0.3.15 443 55826 40 40 40 307 40 1460 248208 58 58 58 325 58 1478 248208 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 38465 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 38465 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 49045 443 40 40 48 212 40 1500 160568 58 58 66 230 58 1518 160568 5 5 5 5 5 5 0 12 11 5 6 4 1 1 0 25560 14600 0 20453
tcp 106.39.171.84 10.0.3.15 443 49045 40 40 42 351 40 1460 275721 58 58 60 369 58 1478 275721 5 5 5 5 5 5 0 12 12 5 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 57393 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 57393 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 37226 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 37226 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 59200 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 59200 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 51946 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 20846
tcp 106.39.171.84 10.0.3.15 443 51946 40 40 40 307 40 1460 248208 58 58 58 325 58 1478 248208 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 41252 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 41252 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 54409 443 40 40 48 212 40 1500 160568 58 58 66 230 58 1518 160568 5 5 5 5 5 5 0 12 11 5 6 4 1 1 0 25560 14600 0 20690
tcp 106.39.171.84 10.0.3.15 443 54409 40 40 42 351 40 1460 273831 58 58 60 369 58 1478 273831 5 5 5 5 5 5 0 12 12 5 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 59387 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 59387 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 58913 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 58913 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.10 1246 53 70 70 70 70 70 70 0 88 70 88 88 88 88 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 202.113.16.10 6767 53 70 70 70 70 70 70 0 88 70 88 88 88 88 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.10 10.0.3.15 53 1246 415 415 415 415 415 415 0 433 415 433 433 433 433 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 124.160.127.200 56098 80 40 40 50 457 40 1396 274353 58 58 68 475 58 1414 274353 5 5 5 5 5 5 0 10 9 5 5 4 1 0 0 18760 14600 0 16226
udp 202.113.16.10 10.0.3.15 53 6767 415 415 415 415 415 415 0 433 415 433 433 433 433 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 124.160.127.194 54054 80 40 40 98 439 40 1500 256718 58 58 116 457 58 1518 256718 5 5 5 5 5 5 0 10 9 4 6 4 1 0 0 17688 14600 0 15904
tcp 124.160.127.200 10.0.3.15 80 56098 40 40 44 158 40 304 17106 58 58 62 176 58 322 17106 5 5 5 5 5 5 0 9 9 4 4 4 1 0 0 65535 65535 0 65535
tcp 124.160.127.194 10.0.3.15 80 54054 40 40 40 128 40 304 15411 58 58 58 146 58 322 15411 5 5 5 5 5 5 0 9 9 5 3 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 36741 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 36741 40 40 42 307 40 1460 246531 58 58 60 325 58 1478 246531 5 5 5 5 5 5 0 14 14 7 6 4 1 0 0 65535 65535 0 65535
udp 10.0.3.15 192.168.3.1 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.2 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.3 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.5 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.6 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.7 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.8 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.9 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.4 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.10 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.11 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.12 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.13 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.14 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.15 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.16 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.17 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.18 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.19 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.20 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.21 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.22 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.23 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.24 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.26 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
