protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
tcp 10.0.3.15 111.32.143.149 54505 443 40 40 40 112 40 429 18845 58 58 58 130 58 447 18845 5 5 5 5 5 5 0 12 11 7 5 4 1 0 0 35500 14600 0 22421
tcp 111.32.143.149 10.0.3.15 443 54505 40 40 185 645 40 1460 428408 58 58 203 663 58 1478 428408 5 5 5 5 5 5 0 17 17 4 10 5 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.29.29.29 59200 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 59200 40 40 40 71 40 192 3651 58 58 58 89 58 210 3651 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 41793 443 40 40 40 131 40 877 48974 58 58 58 149 58 895 48974 5 5 5 5 5 5 0 13 12 7 5 4 1 1 0 25560 14600 0 20191
tcp 10.0.3.15 119.29.29.29 36352 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 154.8.131.172 10.0.3.15 443 41793 40 40 44 341 40 1460 267243 58 58 62 359 58 1478 267243 5 5 5 5 5 5 0 13 13 5 6 4 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 36352 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 42004 443 40 40 40 126 40 925 44184 58 40 58 144 58 943 44184 5 5 5 5 5 5 0 35 34 26 8 7 1 1 0 65320 14600 0 46644
tcp 154.8.131.171 10.0.3.15 443 42004 40 53 1460 865 53 1460 431517 58 71 1478 883 71 1478 431517 5 5 5 5 5 5 0 38 38 8 28 8 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 33261 443 40 40 40 102 40 605 23648 58 58 58 120 58 623 23648 5 5 5 5 5 5 0 17 16 11 5 4 1 1 0 55380 14600 0 32132
tcp 154.8.131.171 10.0.3.15 443 33261 40 71 1460 842 71 1460 460143 58 89 1478 860 89 1478 460143 5 5 5 5 5 5 0 24 24 5 17 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 54109 443 40 40 40 135 99 589 31928 58 40 58 153 117 607 31928 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 24140 14600 0 18936
tcp 10.0.3.15 154.8.131.171 55867 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17241 14600 0 15940
tcp 154.8.131.171 10.0.3.15 443 54109 40 40 40 351 469 1460 288711 58 40 58 369 487 1478 288711 5 5 5 5 5 5 0 11 11 5 4 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 44088 443 40 40 40 153 40 589 39767 58 58 58 171 58 607 39767 5 5 5 5 5 5 0 14 13 7 6 5 1 1 0 35500 14600 0 23905
tcp 10.0.3.15 154.8.131.171 33373 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.171 52703 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17241 14600 0 15940
tcp 154.8.131.171 10.0.3.15 443 55867 40 40 40 148 40 861 65615 58 58 58 166 58 879 65615 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 52912 443 40 40 40 133 99 573 30628 58 40 58 151 117 591 30628 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 24140 14600 0 18936
tcp 10.0.3.15 154.8.131.171 45151 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.171 10.0.3.15 443 52703 40 40 40 148 40 861 65615 58 58 58 166 58 879 65615 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 33373 40 40 40 262 40 1460 196669 58 58 58 280 58 1478 196669 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 44088 40 40 80 554 40 1460 406952 58 58 98 572 58 1478 406952 5 5 5 5 5 5 0 17 17 6 9 4 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 52912 40 40 40 332 261 1460 287813 58 40 58 350 279 1478 287813 5 5 5 5 5 5 0 11 11 5 4 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 45151 40 40 40 233 40 1460 179527 58 58 58 251 58 1478 179527 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 53590 443 40 40 50 170 40 845 62792 58 58 68 188 58 863 62792 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17016 14600 0 15850
tcp 154.8.131.171 10.0.3.15 443 53590 40 40 40 135 40 749 49103 58 58 58 153 58 767 49103 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 150.138.121.101 49215 443 40 40 40 111 40 493 20615 58 58 58 129 58 511 20615 5 5 5 5 5 5 0 13 12 7 5 4 1 1 0 32660 14600 0 22795
tcp 10.0.3.15 150.138.121.101 44018 443 40 40 40 103 40 493 19716 58 58 58 121 58 511 19716 5 5 5 5 5 5 0 14 13 9 4 3 1 1 0 49700 14600 0 28774
tcp 10.0.3.15 119.29.29.29 39372 80 40 40 40 101 40 385 16203 58 58 58 119 58 403 16203 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 15544 14600 0 15072
tcp 119.29.29.29 10.0.3.15 80 39372 40 40 40 107 40 369 17216 58 58 58 125 58 387 17216 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 37338 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 37338 347 347 347 347 347 347 0 365 347 365 365 365 365 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 123.246.194.113 41029 443 40 40 40 82 40 461 13922 58 58 58 100 58 479 13922 5 5 5 5 5 5 0 50 49 41 8 7 1 1 0 65320 14600 0 53213
tcp 150.138.121.101 10.0.3.15 443 44018 40 43 666 758 43 1460 443627 58 61 684 776 61 1478 443627 5 5 5 5 5 5 0 20 20 5 13 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 51852 443 40 40 40 81 40 461 14244 58 58 58 99 58 479 14244 5 5 5 5 5 5 0 80 79 68 11 10 1 1 0 65320 14600 0 58001
tcp 150.138.121.101 10.0.3.15 443 49215 40 40 120 590 1460 1460 428012 58 40 138 608 1478 1478 428012 5 5 5 5 5 5 0 15 15 5 8 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.29.29.29 51989 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 51989 40 40 40 116 40 417 22623 58 58 58 134 58 435 22623 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 41029 40 160 1460 900 160 1460 425542 58 178 1478 918 178 1478 425542 5 5 5 5 5 5 0 74 74 8 64 22 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 51852 40 160 1460 965 160 1460 400688 58 178 1478 983 178 1478 400688 5 5 5 5 5 5 0 137 137 11 124 41 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 57419 443 40 40 40 97 40 445 16808 58 58 58 115 58 463 16808 5 5 5 5 5 5 0 22 21 16 6 5 1 0 0 65320 14600 0 42257
tcp 123.246.194.113 10.0.3.15 443 57419 40 160 1460 947 1460 1460 413807 58 160 1478 965 1478 1478 413807 5 5 5 5 5 5 0 35 35 6 27 6 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 37176 443 40 40 40 84 40 461 13222 58 58 58 102 58 479 13222 5 5 5 5 5 5 0 20 19 14 5 4 1 1 0 63900 14600 0 37750
tcp 123.246.194.113 10.0.3.15 443 37176 40 120 1460 824 120 1460 463822 58 138 1478 842 138 1478 463822 5 5 5 5 5 5 0 30 30 5 23 7 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 56961 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 202.113.16.41 37469 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 56961 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 121.17.123.141 59705 443 40 40 40 51 40 461 3127 58 58 58 69 58 479 3127 5 5 5 5 5 5 0 68 67 62 5 4 1 1 0 65320 14600 0 58321
udp 202.113.16.41 10.0.3.15 53 37469 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 121.17.123.141 34219 443 40 40 40 53 40 461 4106 58 40 58 71 58 479 4106 5 5 5 5 5 5 0 87 86 80 6 5 1 1 0 65320 14600 0 57858
tcp 10.0.3.15 121.17.123.141 50540 443 40 40 40 68 40 445 6931 58 40 58 86 58 463 6931 5 5 5 5 5 5 0 27 26 21 5 4 1 1 0 65320 14600 0 42644
tcp 121.17.123.141 10.0.3.15 443 59705 40 1460 1460 1232 1460 1460 240202 58 1460 1478 1250 1478 1478 240202 5 5 5 5 5 5 0 127 127 5 120 17 1 1 0 65535 65535 0 65535
tcp 121.17.123.141 10.0.3.15 443 34219 40 120 1460 920 1460 1460 433959 58 120 1478 938 1478 1478 433959 5 5 5 5 5 5 0 163 163 6 155 59 1 1 0 65535 65535 0 65535
tcp 121.17.123.141 10.0.3.15 443 50540 40 80 668 787 80 1460 447084 58 98 686 805 98 1478 447084 5 5 5 5 5 5 0 41 41 5 34 14 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.188.218.230 41769 443 40 40 40 83 40 445 12631 58 58 58 101 58 463 12631 5 5 5 5 5 5 0 20 19 14 5 4 1 1 0 65320 14600 0 37750
tcp 10.0.3.15 119.188.218.230 46512 443 40 40 40 85 60 429 12599 58 40 58 103 78 447 12599 5 5 5 5 5 5 0 19 18 13 5 4 1 1 0 61060 14600 0 36074
tcp 119.188.218.230 10.0.3.15 443 41769 40 80 1107 800 80 1460 452590 58 98 1125 818 98 1478 452590 5 5 5 5 5 5 0 30 30 5 23 8 1 1 0 65535 65535 0 65535
tcp 119.188.218.230 10.0.3.15 443 46512 40 44 1460 836 1460 1460 450931 58 44 1478 854 1478 1478 450931 5 5 5 5 5 5 0 27 27 5 20 6 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.188.218.230 51654 443 40 40 40 81 40 445 12115 58 58 58 99 58 463 12115 5 5 5 5 5 5 0 21 20 15 5 4 1 1 0 65320 14600 0 38860
tcp 119.188.218.230 10.0.3.15 443 51654 40 80 1460 831 1460 1460 455497 58 80 1478 849 1478 1478 455497 5 5 5 5 5 5 0 31 31 5 24 8 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 35246 443 40 40 40 141 40 893 62069 58 58 58 159 58 911 62069 5 5 5 5 5 5 0 20 18 12 6 5 1 0 0 39760 0 1 26188
tcp 154.8.131.171 10.0.3.15 443 35246 40 40 80 511 1460 1460 399173 58 40 98 529 1478 1478 399173 5 5 5 5 5 5 0 23 23 5 15 8 1 1 0 65535 0 1 62686
tcp 10.0.3.15 154.8.131.171 45091 443 40 40 40 126 40 893 47762 58 58 58 144 58 911 47762 5 5 5 5 5 5 0 14 13 8 5 4 1 1 0 34080 14600 0 24023
tcp 154.8.131.171 10.0.3.15 443 45091 40 40 94 518 40 1460 408349 58 58 112 536 58 1478 408349 5 5 5 5 5 5 0 16 16 5 9 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 53259 443 40 40 40 160 99 861 60499 58 40 58 178 117 879 60499 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 24140 14600 0 18936
tcp 154.8.131.171 10.0.3.15 443 53259 40 40 42 316 40 1460 267134 58 58 60 334 58 1478 267134 5 5 5 5 5 5 0 12 12 5 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 45328 443 40 40 40 98 40 493 18034 58 58 58 116 58 511 18034 5 5 5 5 5 5 0 16 15 10 5 4 1 1 0 49700 14600 0 29506
tcp 121.17.123.141 10.0.3.15 443 45328 40 41 1062 813 41 1460 442564 58 59 1080 831 59 1478 442564 5 5 5 5 5 5 0 22 22 5 15 5 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 51501 53 64 64 64 64 64 64 0 82 64 82 82 82 82 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 51501 112 112 112 112 112 112 0 130 112 130 130 130 130 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 154.8.131.172 52250 443 40 40 77 259 317 1500 172114 58 40 95 277 335 1518 172114 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.172 10.0.3.15 443 52250 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.188.218.230 39226 443 40 40 40 173 461 461 35078 58 40 58 191 479 479 35078 5 5 5 5 5 5 0 31 30 17 13 12 1 1 0 65320 14600 0 43188
tcp 10.0.3.15 119.188.218.230 60627 443 40 40 40 95 40 461 12798 58 58 58 113 58 479 12798 5 5 5 5 5 5 0 14 13 8 5 4 1 1 0 31240 14600 0 22400
tcp 10.0.3.15 119.188.218.230 52938 443 40 40 40 158 40 461 32044 58 58 58 176 58 479 32044 5 5 5 5 5 5 0 28 27 16 11 10 1 1 0 65320 14600 0 38079
tcp 119.188.218.230 10.0.3.15 443 39226 40 40 250 669 40 1460 439179 58 58 268 687 58 1478 439179 5 5 5 5 5 5 0 46 46 13 31 17 1 1 0 65535 65535 0 65535
tcp 119.188.218.230 10.0.3.15 443 60627 40 40 69 463 1460 1460 371079 58 40 87 481 1478 1478 371079 5 5 5 5 5 5 0 15 15 5 8 4 1 1 0 65535 65535 0 65535
tcp 119.188.218.230 10.0.3.15 443 52938 40 40 100 614 40 1460 432464 58 58 118 632 58 1478 432464 5 5 5 5 5 5 0 40 40 11 27 15 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 45578 443 40 40 40 96 40 621 27770 58 40 58 114 58 639 27770 5 5 5 5 5 5 0 191 190 168 22 21 1 1 0 65320 14600 0 60273
tcp 10.0.3.15 154.8.131.171 42668 443 40 40 40 136 99 605 33270 58 40 58 154 117 623 33270 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17645
tcp 154.8.131.171 10.0.3.15 443 45578 40 120 1460 901 120 1460 432734 58 138 1478 919 138 1478 432734 5 5 5 5 5 5 0 190 190 22 166 63 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 42668 40 40 42 296 40 1460 272787 58 58 60 314 58 1478 272787 5 5 5 5 5 5 0 12 12 5 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.188.218.230 43873 443 40 40 40 62 40 429 7395 58 58 58 80 58 447 7395 5 5 5 5 5 5 0 93 92 84 8 7 1 1 0 65320 14600 0 59070
tcp 119.188.218.230 10.0.3.15 443 43873 40 630 1460 1101 630 1460 340433 58 648 1478 1119 648 1478 340433 5 5 5 5 5 5 0 140 140 8 130 31 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 57463 443 40 40 40 124 99 429 22326 58 40 58 142 117 447 22326 5 5 5 5 5 5 0 15 14 8 6 5 1 1 0 35500 14600 0 25625
tcp 121.17.123.141 10.0.3.15 443 57463 40 40 77 575 40 1460 416523 58 58 95 593 58 1478 416523 5 5 5 5 5 5 0 17 17 6 9 4 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 35618 53 62 62 62 62 62 62 0 80 62 80 80 80 80 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 35618 110 110 110 110 110 110 0 128 110 128 128 128 128 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 154.8.131.165 36785 443 40 40 40 142 40 909 71839 58 40 58 160 58 927 71839 5 5 5 5 5 5 0 71 70 58 12 11 1 1 0 65320 14600 0 53754
tcp 10.0.3.15 119.29.29.29 35497 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 35497 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 36785 40 160 1460 942 160 1460 397138 58 178 1478 960 178 1478 397138 5 5 5 5 5 5 0 70 70 12 56 16 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 57145 443 40 40 77 272 317 1500 171061 58 40 95 290 335 1518 171061 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.172 10.0.3.15 443 57145 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.188.218.230 56138 443 40 40 40 61 40 493 7256 58 40 58 79 58 511 7256 5 5 5 5 5 5 0 43 42 37 5 4 1 1 0 65320 14600 0 53025
tcp 119.188.218.230 10.0.3.15 443 56138 40 120 1460 974 120 1460 412301 58 138 1478 992 138 1478 412301 5 5 5 5 5 5 0 76 76 5 69 21 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 41389 443 40 40 40 86 60 429 13122 58 40 58 104 78 447 13122 5 5 5 5 5 5 0 19 18 13 5 4 1 1 0 65320 14600 0 36822
tcp 121.17.123.141 10.0.3.15 443 41389 40 169 1460 960 169 1460 413820 58 187 1478 978 187 1478 413820 5 5 5 5 5 5 0 28 28 5 21 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 58481 443 40 40 50 173 40 877 67204 58 58 68 191 58 895 67204 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17043 14600 0 15860
tcp 154.8.131.165 10.0.3.15 443 58481 40 40 40 139 40 781 53568 58 58 58 157 58 799 53568 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 119.29.29.29 49287 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 49287 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 49377 443 40 40 68 246 40 1500 190596 58 58 86 264 58 1518 190596 5 5 5 5 5 5 0 10 9 3 6 4 1 1 0 16385 14600 0 15513
tcp 154.8.131.172 10.0.3.15 443 49377 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 38850 443 40 40 40 60 40 493 7488 58 58 58 78 58 511 7488 5 5 5 5 5 5 0 68 67 61 6 5 1 1 0 65320 14600 0 57587
tcp 10.0.3.15 123.246.194.113 50594 443 40 40 40 59 40 493 6416 58 58 58 77 58 511 6416 5 5 5 5 5 5 0 49 48 43 5 4 1 1 0 65320 14600 0 54183
tcp 10.0.3.15 119.29.29.29 55088 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 55088 40 40 40 129 40 481 30978 58 58 58 147 58 499 30978 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 38850 40 172 1460 1052 172 1460 371010 58 190 1478 1070 190 1478 371010 5 5 5 5 5 5 0 125 125 6 117 32 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 50594 40 185 1460 1046 1460 1460 377130 58 185 1478 1064 1478 1478 377130 5 5 5 5 5 5 0 87 87 5 80 21 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 60364 443 40 40 40 116 40 925 37618 58 58 58 134 58 943 37618 5 5 5 5 5 5 0 193 192 163 29 28 1 1 0 65320 14600 0 61470
tcp 154.8.131.172 10.0.3.15 443 60364 40 120 1460 937 120 1460 399740 58 138 1478 955 138 1478 399740 5 5 5 5 5 5 0 196 196 29 165 58 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 57907 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17121 14600 0 15892
tcp 154.8.131.172 10.0.3.15 443 57907 40 40 40 203 40 1357 168526 58 58 58 221 58 1375 168526 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 55909 443 40 40 40 106 40 605 24868 58 58 58 124 58 623 24868 5 5 5 5 5 5 0 16 15 10 5 4 1 1 0 49700 14600 0 29792
tcp 154.8.131.172 10.0.3.15 443 55909 40 41 1337 817 41 1460 468022 58 59 1355 835 59 1478 468022 5 5 5 5 5 5 0 22 22 5 15 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 44718 443 40 40 40 161 40 589 41775 58 58 58 179 58 607 41775 5 5 5 5 5 5 0 13 12 6 6 5 1 1 0 22720 14600 0 18110
tcp 154.8.131.172 10.0.3.15 443 44718 40 40 40 363 40 1460 291120 58 58 58 381 58 1478 291120 5 5 5 5 5 5 0 12 12 6 4 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 46868 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.172 45914 443 40 40 60 154 40 573 35062 58 58 78 172 58 591 35062 5 5 5 5 5 5 0 9 8 3 5 4 1 1 0 17241 14600 0 15795
tcp 10.0.3.15 154.8.131.172 41359 443 40 40 40 126 40 573 28743 58 58 58 144 58 591 28743 5 5 5 5 5 5 0 12 11 6 5 4 1 1 0 26980 14600 0 20316
tcp 10.0.3.15 154.8.131.172 44449 443 40 40 40 133 99 573 30628 58 40 58 151 117 591 30628 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17645
tcp 10.0.3.15 154.8.131.172 37831 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 154.8.131.172 10.0.3.15 443 46868 40 40 40 276 40 1460 210839 58 58 58 294 58 1478 210839 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 34779 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.172 10.0.3.15 443 45914 40 40 40 148 40 861 65615 58 58 58 166 58 879 65615 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 37831 40 40 40 197 153 1460 162022 58 40 58 215 171 1478 162022 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 43890 443 40 40 40 133 99 573 30628 58 40 58 151 117 591 30628 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17903
tcp 10.0.3.15 154.8.131.172 36710 443 40 40 50 170 40 845 62792 58 58 68 188 58 863 62792 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16675 14600 0 15713
tcp 154.8.131.172 10.0.3.15 443 44449 40 40 40 263 185 1460 200963 58 40 58 281 203 1478 200963 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 43890 40 40 42 306 40 1460 268811 58 58 60 324 58 1478 268811 5 5 5 5 5 5 0 12 12 5 5 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 36710 40 40 40 137 40 765 51310 58 58 58 155 58 783 51310 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 41359 40 40 44 447 40 1460 351201 58 58 62 465 58 1478 351201 5 5 5 5 5 5 0 13 13 5 6 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 34779 40 40 40 235 40 1460 180088 58 58 58 253 58 1478 180088 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 150.138.121.101 36577 443 40 40 40 55 40 493 4568 58 58 58 73 58 511 4568 5 5 5 5 5 5 0 52 51 46 5 4 1 1 0 65320 14600 0 55239
tcp 10.0.3.15 119.29.29.29 34098 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 34098 40 40 40 107 40 369 17216 58 58 58 125 58 387 17216 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 150.138.121.101 10.0.3.15 443 36577 40 190 1460 1039 190 1460 383730 58 208 1478 1057 208 1478 383730 5 5 5 5 5 5 0 92 92 5 85 23 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 27.221.93.100 54707 443 40 40 40 75 40 461 12530 58 58 58 93 58 479 12530 5 5 5 5 5 5 0 384 383 346 37 36 1 1 0 65320 14600 0 63910
tcp 10.0.3.15 111.32.143.148 47805 443 40 40 40 55 40 461 5388 58 58 58 73 58 479 5388 5 5 5 5 5 5 0 161 160 151 9 8 1 1 0 65320 14600 0 61623
